id,year,context,target,task_a_label,task_b_label,task_b_stdev
229d,2020,"Die Refinanzierung dieser Kredite erfolgte über Förderbanken wie z. B. die [ORG] oder die [ORG], mit denen wir bereits jahrelang vertrauensvoll zusammenarbeiten. Darüber hinaus bieten wir im Rahmen von Finanzierungsgesprächen für die o. g. Maßnahmen ebenfalls Kredite aus Eigenmitteln an. Die [ORG] ist auch ein verlässlicher Partner für private Kunden, die ihr Haus oder ihre Wohnung altersgerecht umbauen möchten.",Die Refinanzierung dieser Kredite erfolgt über die [ORG].,10,1.0,0.0
12d,2020,"Dennoch nehmen einzelne Bauvorhaben neue Flächen in Anspruch. Diese Flächenverbräuche werden durch Maßnahmen wie den naturnahen Ausbau von Grünflächen im Quartier, das Anlegen von Gründächern oder an anderer Stelle ausgeglichen. Für Bauvorhaben sind zudem große Materialmengen notwendig, die von den LieferantInnen der [ORG] beschafft werden.","Um hier der Unternehmensverantwortung gerecht zu werden und eine optimale Ressourcennutzung sicherzustellen, wurden Kriterien für den Neubauprozess definiert, sodass bereits bei der Planung von Projekten eine effiziente und umweltverträgliche Ressourcennutzung erwirkt wird (s. auch Kriterium 4).",11,0.3333333333,0.0
13d,2020,"Wie bei jedem Unternehmen, geht es auch für die [ORG] darum, den ökologischen Fußabdruck zu verringern und die Energiewende und Erreichung der Klimaziele zu unterstützen. Dabei ist es uns ein Anliegen unsere Kundinnen und Kunden, Sparerinnen und Sparer, Verbraucherinnen und Verbraucher, Unternehmen und Institutionen vor Ort in die ökologische Weiterentwicklung unserer Region einzubeziehen. Die [ORG] verbraucht im Rahmen ihrer Geschäftstätigkeit in erster Linie Material (Papier), Fläche und Energie (Strom, Heizung, Kraftstoff).","Der Papierverbrauch liegt im Jahr 2020 bei 31,3 t, wobei der Anteil umweltschonenden Recycling-Papiers aktuell bei 14,0 Prozent liegt.",11,0.6666666667,0.0
130d,2020,"Der Strombedarf wird aus einem Energiemix generiert in den messeigenen Blockheizkraftwerken sowie aus zugekauftem, 100-prozentigen Ökostrom abgedeckt. Der Gesamtverbrauch Elektro belief sich im Jahr 2020 auf insgesamt 21.303.632,00 kWh. Davon entfielen 14.340.818,20 kWh auf das Ausstellungsgelände, 3.318.134,80 kWh auf die Betriebszentrale inkl. Transportverlust, 1.733.736,00 kWh auf den Stillstandsbetrieb des [ORG] und die [ORG], 189.920,00 kWh auf die Verwaltungsgebäude sowie 1.721.023,00 kWh auf den [ORG].",Dabei müssen Grundlast (Geländebetrieb und -instandhaltung; alltäglicher Geschäftsbetrieb/Konzernverwaltung) und veranstaltungsbezogene Verbräuche zwingend getrennt voneinander betrachtet werden.,11,0.0,0.0
242d,2020,"Zur Senkung des Papierverbrauchs werden alle Drucker auf doppelseitigen, farblosen Druck voreingestellt und der Energiesparmodus aktiviert. Papiererzeugnisse werden fast nur auf Recyclingpapier mit dem Siegel „Blauer Engel“ produziert. Durch die Digitalisierung der Reisekostenabrechnung, die derzeit umgesetzt wird, wird künftig Papier gespart.",Büro- und Sanitärmaterial wird an allen Standorten auf nachhaltige Materialien umgestellt.,12,0.8333333333,0.1666666667
31d,2020,"Auch bei der Restrukturierung ganzer Quartiere (z.B. [ORG]) ist die [ORG] direkt mit Experten aus den eigenen Fachabteilungen seit 2020 eingebunden. Alle Mitarbeiter*innen sollen aktiv in ein umweltbewussteres Verhalten am Arbeitsplatz einbezogen, für weitere Maßnahmen sensibilisiert und an deren Umsetzung beteiligt werden. Dazu soll im kommenden Jahr ein Vorschlagswesen dienen, um den Umzug in ein neues Bürogebäude (voraussichtlich Juni 2022) aktiv durch innovative Ideen am Arbeitsplatz zu begleiten.","Die Ziele unserer Energieversorgung stützen sich derzeit bei unseren geplanten Neubauten auf Luft-Wärme-Pumpen, große Solarthermieanlagen sowie künftig auf Quartiers-Nahwärme, BHKW und Solarthermie mit Wärmepumpen etc",12,0.6666666667,0.0
137d,2020,"Im Rahmen der jährlichen Risikoinventur erfolgt eine systematische generelle Risikoidentifizierung. Dabei werden Nachhaltigkeitsrisiken als Teilaspekt in die bekannten Risikoarten eingeordnet und entsprechend bewertet. Auch im Rahmen der Anlageentscheidungen befasst sich die [ORG] mit dem Thema ""Nachhaltigkeitsrisiken"".","Bei Anlageentscheidungen im Direktbestand wird auf ein externe Nachhaltigkeits- rating mit Bezug auf den Aspekt ""Umwelt"" geachtet.",12,0.6666666667,0.0
234d,2020,"Die Mengen werden jährlich erfasst sowie teilweise in Monitoringberichten zur Klimaschutzvereinbarung und in Geschäftsberichten, vollständig im Nachhaltigkeitsbericht veröffentlicht. Die [ORG] hat 2007 als erstes landeseigenes Unternehmen mit dem Land Berlin eine Klimaschutzvereinbarung abgeschlossen, mit 130.000 Tonnen CO2-Einsparung bis 2010 wurde das Ziel übertroffen. In der Folgevereinbarung verpflichtete sich die [ORG], bis 2015 weitere 113.000 t CO2 jährlich einzusparen.",Auch dieses Ziel wurde mit einer Einsparung von 137.000 Tonnen CO2 übertroffen.,13,0.6666666667,0.0
200d,2020,"Auf der Grundlage eines sogenannten CO2-Fußabdrucks gilt es dabei, einen wirtschaftlich sinnvollen Klimapfad zu erarbeiten, der eine CO2-Neutralität des Immobilienbestands bis zum Jahr 2045 ermöglicht. Als wesentliche klimarelevante Emissionen identifiziert die [ORG] vordergründig die CO2-Emissionen, welche aus ihren Gebäudebeständen hervorgehen. Wie in Kriterium 12 bereits beschrieben, etablierte die [ORG] ein professionelles Energiemanagement.","Im Zusammenhang mit der zum 01.01.2021 in Kraft getretenen CO2-Bepreisung, die zu spürbaren Steigerungen der Bewirtschaftungskosten führen wird, wurde bereits im Geschäftsjahr 2020 mit dem Aufbau eines CO2-Monitorings begonnen, das als Grundlage für die künftige CO2-Strategie dient.",13,0.6666666667,0.0
159d,2020,Die Dekarbonisierung des Energiesystems gilt allgemein als das Rückgrat des Klimaschutzes. Daher betrachten wir die Einsparung und Kompensation von Kohlenstoffdioxid (CO2) Emissionen als essenziell im Rahmen unserer Umweltschutzbemühungen. Seit nunmehr zehn Jahren betreiben wir auf unserem Verwaltungsgebäude eine Photovoltaikanlage mit einer Leistung von 55 kWp und decken damit einen Großteil unseres Strombedarfs direkt und nicht über den Deutschland-Mix.,Nur der jeweilige Überschuss des Tages wird in das deutsche Stromnetz eingespeist.,13,1.0,0.0
83d,2020,Auch die Tarifbindung der Bank sichert die Einhaltung von Arbeitnehmerrechten. Die Bank erhebt vierteljährlich bzw. bei Bekanntwerden gesetzliche Änderungen auch in Bezug auf Arbeitnehmerrechte und setzt diese fristgerecht um. Die Verantwortung dafür liegt beim Vorstand.,"Personalrisiken werden zudem unter den Aspekten Anpassungs-, Motivations-, Austritts- und Engpassrisiko überwacht und ebenfalls vierteljährlich an Vorstand und Aufsichtsrat berichtet sowie erforderlichenfalls mit Gegenmaßnahmen belegt.",14,1.0,0.0
266d,2020,In regelmäßigen Abständen werden Mitarbeiterbefragungen zu unterschiedlichen Themenstellungen durchgeführt. Die Erkenntnisse werden an den Vorstand berichtet und fließen in die Ausgestaltung der Personalleitlinien ein. Die Beteiligung am Nachhaltigkeits-Management wird nicht gesondert gefördert.,In verschiedenen Projekten und Arbeitskreisen werden betroffene Mitarbeiterinnen und Mitarbeiter in die operative Umsetzung der geschäftspolitischen Ziele involviert.,14,0.3333333333,0.0
213d,2020,Arbeitssicherheit wird durch regelmäßige Unterweisungen von den Sicherheitsbeauftragten an die Mitarbeitenden herangetragen. Formulare und Ansprechpartner stehen bereit und die gültigen Gesetze und Vorschriften sind einsehbar. An allen Standorten stehen ausgebildete Ersthelfer zur Verfügung und wir bieten regelmäßig Trainings zur Auffrischung an.,In der Unternehmensgruppe kam es 2020 insgesamt zu sechs meldepflichtigen Arbeitsunfällen.,14,0.5,0.1666666667
150d,2020,"Eine inakzeptable Behandlung von Arbeitskräften wie etwa psychische Härte, sexuelle und persönliche Belästigung oder Diskriminierung dulden wir nicht. Um ein ausgewogenes Verhältnis der besonderen Fähigkeiten von Frauen und Männern zu erreichen, haben wir uns zum Ziel gesetzt, den Anteil von Frauen in Führungspositionen um jährlich 10% zu steigern. Im Berichtszeitraum konnten wir dieses Ziel erreichen.",21% unserer Führungskräfte sind weiblich.,15,0.8333333333,0.1666666667
154d,2020,"Im Rahmen der Mitarbeiterbefragung 2020 wurde die Aussage, dass in unserem Unternehmen niemand Nachteile wegen seiner Herkunft, religiösen Überzeugung oder sexuellen Identität befürchten muss mit der höchsten Zustimmungsquote sämtlicher 79 Einzelfragen eindrucksvoll bestätigt. In der Betrachtung der vorgelagerten Wertschöpfungskette wurde kein erhöhtes Risiko für Diskriminierungen erkannt. Deshalb hat [ORG] hierzu aktuell kein Antidiskriminierungskonzept vorgelegt.",Die Vereinbarkeit von Familie und Beruf ist [ORG] wichtig.,15,0.5,0.1666666667
15d,2020,Mit einem individuell angepassten Hygienekonzept startete im August 2020 deshalb das dritte ImmobilienKOLLEG für Potenzial- und Leistungsträger im [ORG]. 25 Mitarbeiterinnen und Mitarbeiter aus dem Konzern wurden für die Teilnahme am Junior- und NachwuchskräfteKOLLEG benannt. Aufgrund der pandemischen Entwicklung wurde das Format ab Mitte November 2020 vorübergehend ausgesetzt.,"Sobald es das Infektionsgeschehen zulässt, sollen die Präsenzmodule fortgesetzt werden.",16,0.3333333333,0.3333333333
60d,2020,"Das mobile Arbeiten wurde durch die aktuelle Situation ausgeweitet und ermöglichte es unseren Mitarbeitern ihrer Arbeit wie gewohnt nachzugehen. Des Weiteren bietet die [ORG] umfangreiche, freiwillige Sozialleistungen an. Diese sind u. a.: Bankfeiertage (24.12/31.12) Sonderurlaube (z. B. Umzug oder Hochzeit), Feier zum Betriebsjubiläum, Langzeitkonten, Dienstfahrzeuge, Jobticket, Erfolgsbeteiligung","U. a. ist uns das Risiko bewusst, dass die Mitarbeiter nach der Qualifizierung die [ORG] verlassen könnten.",16,0.8333333333,0.1666666667
243d,2020,Während der Ausbildung gibt es ein „Soziales Projekt“. Hierbei unterstützen die Auszubildenden im Rahmen eines Perspektivwechsels in einer ausgewählten sozialen Einrichtung und erweitern dabei ihre persönlichen Kompetenzen. Unser Gesamtkonzept wurde fusionsbedingt im Jahr 2020 noch nicht mit speziellen Zielsetzungen unterlegt.,Mit den oben beschriebenen Maßnahmen stellen wir die adäquate Qualifizierung der Mitarbeiter jederzeit sicher.,16,0.5,0.1666666667
254d,2020,Wir beachten die in den ILO-Konventionen 138 und 182 festgelegten Vorgaben zum gesetzlichen Mindestalter und dulden keine Zwangs- und Kinderarbeit. Die Einhaltung dieser Standards erwarten wir ebenso von unseren Partnern und Lieferanten. Unsere Lieferanten werden durch das Lieferanten- und Qualitätsmanagement regelmäßig auditiert und bewertet.,Hinweise auf Verstöße gegen unsere Verhaltensrichtlinien werden genauestens überprüft und können die Einstellung der Geschäftsbeziehung nach sich ziehen.,17,0.6666666667,0.0
62d,2020,"Zwangs- oder Kinderarbeit lehnen wir entschieden ab. Wir vermeiden es, mit entsprechenden Unternehmen zusammenzuarbeiten. Im Jahr 2020 haben wir eine erste ESG-Analyse für die wesentlichen Vermögenspositionen der [ORG] (Kundenkreditgeschäft, Depot A) durchgeführt (siehe Kriterium 11), die uns keinen Handlungsbedarf in Bezug auf mögliche Verstöße gegen Menschenrechte aufgezeigt hat.","Für eine erweiterte Risikoanalyse, mit der konkret Verstöße gegen Menschenrechte identifiziert werden, haben wir daher bislang keinen Bedarf gesehen.",17,0.3333333333,0.3333333333
9d,2020,"Außerdem engagieren sich die [ORG] und fünf nahestehende Stiftungen mit vielfältigen gesellschaftlichen Initiativen finanziell, inhaltlich und personell für die erfolgreiche Entwicklung der Region, für Lebensqualität, sozialen Zusammenhalt und die Teilhabe aller. Das Konzept sieht vor, lokale Gemeinschaften, Vereine oder Initiativen bei Projekten, Anschaffungen und Veranstaltungen mit jährlich bis zu 450.000 € zu unterstützen. Die Förderungen im Geschäftsjahr entsprachen diesem Volumen.",Dazu gehört auch die Mitgliedschaft der [ORG] in zahlreichen Vereinen.,18,0.3333333333,0.0
110d,2020,"Das gesellschaftliche Engagement der [ORG] drückt sich auch im ehrenamtlichen Einsatz unserer Mitarbeiterinnen und Mitarbeiter (Corporate Volunteering) aus. An unseren Standorten – mit Schwerpunkt Wiesbaden – setzen wir uns für das Gemeinwohl in der jeweiligen Region ein und fördern eine Engagement-Kultur innerhalb unseres Unternehmens durch Corporate Volunteering-Angebote. 2020 haben wir, bedingt durch die Coronapandemie, an zwei Standorten Corporate Volunteering-Tage durchgeführt, bei denen sich insgesamt acht Mitarbeiterinnen und Mitarbeiter [2019: 58 an fünf Standorten] mit insgesamt 64 Stunden [2019: 464 Stunden an fünf Standorten] engagierten.",Die Gesamtzahl geleisteter Stunden für gesellschaftliches Engagement lag inkl. der [ORG] bei 150 Stunden [2019: 540].,18,0.8333333333,0.1666666667
181d,2020,Als Ausdruck der regionalen Verbundenheit und ihres öffentlichen Auftrags nutzt die [ORG] ihre Geschäftsstellen sowie die Meckelhalle im Freiburger FinanzZentrum für Ausstellungen und Präsentationen. Leider konnten 2020 coronabedingt nur wenige Ausstellungen und Veranstaltungen in den Räumlichkeiten der [ORG] ausgerichtet werden. Somit bereichert die [ORG] als Förderer und aktiver Veranstalter von verschiedenen Ereignissen das kulturelle und gesellschaftliche Leben in der Region.,Darüber hinaus setzt sich die [ORG] für eine lebenswerte Region im gesamten Geschäftsgebiet ein.,18,0.3333333333,0.0
152d,2020,"Beide Fragestellungen (1. Prozess der Gesamtinteressenvertretung und 2. Inhaltliche Einordnung) werden von einer Taskforce aus dem Geschäftsfeld Wirtschaft und Politik zusammengeführt. Ein kontinuierlicher Austausch zu den Ergebnissen dieser Taskforce mit dem [ORG] ist vereinbart. Die Zielstellung für das Jahr 2021 ist es, allgemeingültige Leitlinien für die inhaltliche Einordnung aller politischen Themen in die Nachhaltigkeitsdimensionen zu erstellen.",Orientierungspunkt dafür sind die Sustainable Development Goals.,19,0.6666666667,0.3333333333
167d,2020,"Für unser Geschäftsmodell sind insbesondere Gesetze relevant, die die Themen Sicherheit, Datensicherheit, Persönlichkeitsrechte und Schutz der Privatsphäre betreffen. Unser Unternehmen übt diesbezüglich keinen direkten politischen Einfluss aus und gibt keine politischen Spenden. Deshalb existiert gegenwärtig kein ausgearbeitetes Nachhaltigkeitskonzept samt Risikobewertung zur politischen Einflussnahme und ist auch nicht geplant.",Wir sind auch in keiner Lobbyliste eingetragen.,19,1.0,0.0
142d,2020,"Im Rahmen des demokratischen Meinungs- und Willensbildungsprozesses bringt sich die [ORG] über ihren Spitzenverband, den [ORG] ein. Der [ORG] nimmt die Interessenvertretung der Genossenschaftsbanken insbesondere bei geschäftspolitischen, kreditwirtschaftlichen und aufsichtsrechtlichen Fragen gegenüber der Politik und zuständigen Regulierungs- und Aufsichtsbehörden auf nationaler und europäischer Ebene wahr. Daneben ist die [ORG] Mitglied im Regionalverband [ORG].","Der [ORG] beteiligt sich mit Stellungnahmen und schriftlichen Eingaben an Anhörungen und Konsultationen, führt Gespräche mit Ministern, Abgeordneten sowie Wirtschaftsvertretern und fördert den Austausch seiner Mitglieder mit der Politik auf Landesebene.",19,1.0,0.0
172d,2020,"Als eines der ersten deutschen Wohnungsunternehmen hat die [ORG] in 2009 ein umfassendes Compliance-Management (CM) zum Schutz ihrer Beschäftigten und des Unternehmens eingeführt. Ziel des CM ist es Compliance-Verstößen vorzubeugen, Compliance-Risiken zu erkennen und diese zu überwachen sowie eventuelle Verstöße vollständig aufzuklären. Neben der in diesem Zusammenhang abgeschlossenen Betriebsvereinbarung zur Rechtstreue in der [ORG] gibt es ein CM-Handbuch, welches neben der Darstellung der Aufbau- und Ablauforganisation des Compliance auch die revisionssichere Dokumentation des CM der [ORG] gewährleistet.","Für das Geschäftsjahr 2020 wurden die folgenden fünf Compliance-Risiken: Korruptionsrisiko (Bestechung und Bestechlichkeit, Risiko der Verletzung der IT-Compliance (IT-Sicherheit, Datenschutzes, Verfügbarkeit, Vertraulichkeit und Integrität, Datensicherheit und Datensicherung - Zugangs-, Zugriffs- und Weitergabekontrollen -), Risiko der Bilanzmanipulation, Risiko der Verletzung des Arbeitszeitgesetzes und/oder von geltenden Betriebsvereinbarungen zur Arbeitszeit, Risiko der Verletzung der Verkehrssicherungspflichten, als bedeutsam erachtet und einem aktiven Management unterzogen.",20,0.6666666667,0.0
145d,2020,Die Inhalte der Compliance-Richtlinie werden maßgeblich durch die Geschäftsführung beeinflusst. Seitens der Geschäftsführung wird darüber hinaus durch entsprechende Prozessvorgaben und Arbeitsanweisungen eine Risikominimierung betrieben. Ohnehin werden Risiken aus Bestechung und Korruption als gering eingeschätzt.,"Im Bereich Compliance soll ein Hinweisgebersystem zur Verhinderung von Korruption, Betrug, Untreue, Geldwäsche und weiterer Missstände bis Ende 2021 in Abstimmung mit unserem Datenschutzbeauftragten geschaffen werden.",20,0.6666666667,0.0
61d,2020,"Deshalb verfolgen wir das Thema Compliance mit hoher Priorität. Dabei verfügt die [ORG] über ein eigenes, dem Compliance Management System der restlichen [ORG] gleichwertiges Compliance-System. Die Konsistenz beider Systeme soll anlässlich der seit dem 1.12.2020 bestehenden neuen Organisationsstruktur der [ORG] in den Jahren 2021/2022 überprüft und sichergestellt werden.",Im Folgenden beziehen sich die Inhalte daher auf die [ORG] ohne Einbeziehung der [ORG].,20,0.3333333333,0.0
263d,2021,"Im Berichtsjahr wurde dieser Ausschuss zugunsten einer flexibleren Zusammenarbeit aufgelöst. Der Nachhaltigkeitsverantwortliche tauscht sich weiterhin mit den unterschiedlichen Fachbereichen aus, dies geschieht nun jedoch agiler und effizienter als vorher. Unserer Ansicht nach entspricht eine nachhaltige Unternehmensausrichtung in ihrer Zielsetzung den Kernzielen wirtschaftlichen Handelns.","Durch eine konsequente Umsetzung des Nachhaltigkeitsgedankens können Risiken minimiert, Ressourcen geschont, die Reputation gewahrt und die gesellschaftliche Akzeptanz gestärkt sowie ein positiver Impact im Sinne der nachhaltigen Entwicklung generiert werden.",1,0.5,0.1666666667
160d,2021,"In Anhang 16 „Environmental Protection“ dieses Abkommens geht es um den Umweltschutz im Luftverkehr. Dort finden sich unter anderem die Richtlinien der [ORG] für die Lärm- und Emissionszertifizierung von Luftfahrzeugen. Diese Standards und Regeln werden im Rahmen der europäischen Gesetzgebung für die [ORG] verbindlich – vornehmlich das Ziel der Europäischen Union (EU) zur Schaffung eines einheitlichen europäischen Luftraums (Single European Sky, SES).",Die Umsetzung der regulierungsrelevanten EU-Verordnungen obliegt der [ORG].,1,1.0,0.0
164d,2021,Nachhaltigkeit ist bei [ORG] Teil der Unternehmensstrategie. Nachhaltiges Handeln ist im Leitbild verankert und wird im Rahmen eines internen Arbeitskreises kontinuierlich weiterentwickelt. Die Unternehmenseigentümer und Geschäftsführer sind Teil des Arbeitskreises Nachhaltigkeit.,Sie haben das Thema damit zur Chefsache gemacht.,1,0.3333333333,0.0
97d,2021,m Gegenzug wirken auch Nachhaltigkeitsthemen direkt auf unsere Geschäftstätigkeit ein. Dabei haben gesetzliche Änderungen den größten Einfluss. So beeinflussen beispielsweise Anpassungen des Telekommunikations- oder Lieferkettengesetzes direkt unsere Dienstleistungen und Prozesse.,Darüber hinaus übt das gesellschaftliche Umfeld eine starke Wirkung auf unser Unternehmen aus.,2,0.0,0.0
265d,2021,"[ORG] gestaltet die Energiewende vor Ort in allen relevanten Bereichen mit: Das Unternehmen setzt auf regenerative Energie, liefert seinen Kundinnen und Kunden Regionalstrom, treibt die Wärmewende voran und fördert den Ausbau der Elektromobilität. Wenn Kohle- und Kernkraftwerke nach und nach abgeschaltet werden, braucht es für die sichere Energieversorgung kleinere, dezentrale Erzeugungsanlagen.","Deshalb realisiert [ORG] für Unternehmen, Wohnungsbau oder öffentliche Einrichtungen maßgeschneiderte Wärmekonzepte.",2,0.6666666667,0.0
120d,2021,"Wir streben es daher an, einen Multiplikatoreffekt über die Grenzen der [ORG] hinaus zu erreichen. Zudem beschäftigen wir selbst im Umfang eines kleinen mittelständischen Unternehmens interne und externe Mitarbeitende. Besonders in der Beratungsbranche besteht das Risiko der Überlast.","Wir sehen uns in der Verantwortung, die Rahmenbedingungen so zu gestalten, dass eine dauerhaft gesunde Arbeitssituation gewährleistet ist, in der Mitarbeitende sich langfristig entwickeln können.",2,0.6666666667,0.0
198d,2021,"Unser Ziel, den Stromverbrauch von 2017 (1.973.147 kwh) bis 2021 um 5 % zu reduzieren, konnte ebenfalls deutlich übertroffen werden. Seit 2017 sank der Stromverbrauch der Hauptstelle Neumarkt um 15,6 % (293.100 kwh). Zudem konnte der Stromverbrauch in 2021 im Vergleich zum Vorjahr um 64.257 kwh (3,7 %) auf 1.680.047 kwh gesenkt werden.",Weitere Ziele können unter Kriterium 12. Ressourcenmanagement eingesehen werden.,3,1.0,0.0
259d,2021,"Es dient dazu, eine Vergleichbarkeit der Kennzahlen herzustellen, als Basis zur Ermittlung von Verbesserungspotenzialen sowie der Treibhausgasemissionen. Gesellschaft: Als öffentlich-rechtliches und regional verankertes Kreditinstitut leistet die [ORG] einen Beitrag zur Förderung einer nachhaltigen Entwicklung des Wirtschaftsstandorts München. Gesellschaftliches Engagement gehört aufgrund des öffentlichen Auftrags zum Selbstverständnis.","Ziel ist es, diesen Auftrag auf vielfältige Weise anzugehen.",3,0.3333333333,0.0
176d,2021,Alle genannten Ziele haben für uns die gleiche Wichtigkeit. Im Zuge der internen und externen Audits werden die jährlich aktualisierten Ziele überprüft und bewertet. Eine abschließende Beurteilung erfolgt innerhalb des Management-Reviews.,Die Erstellung des Management-Reviews obliegt der Geschäftsführung.,3,0.8333333333,0.1666666667
174d,2021,Dazu werden Anbieter und deren Produkte mit Hilfe eines umfangreichen Kriterienkatalogs geprüft (hier öffentlich zugänglich: [LINK]. Der Kriterienkatalog wurde in Zusammenarbeit mit diversen NGOs und Expert*innen entworfen. Diese Gruppe ist in Form eines Advisory Boards auch an der kontinuierlichen Entwicklung der Kriterien beteiligt.,"Besteht ein Anbieter die Prüfung, dann wird sein Angebot als Sustainable Choice Katalog aufgenommen und die Angaben des Anbieters werden auf unserer Website veröffentlicht.",4,1.0,0.0
122d,2021,"Für das Funktionieren reibungsloser Abläufe werden entsprechende Betriebsmittel (bspw. technische Ausstattung, Büromaterial, Räumlichkeiten) benötigt, deren Einkauf für die gesamte [ORG] zentral gebündelt ist. Bei der [ORG] beginnt die Wertschöpfungskette mit dem Beschaffungsprozess. Neben wirtschaftlichen Aspekten werden ökologische und soziale Aspekte innerhalb der Planung und Umsetzung von Beschaffungsmaßnahmen berücksichtigt.","Nachhaltigkeitsaspekte werden in der zentralen öffentlichen Beschaffung durch die Forderung von Zertifikaten, ISO-Standards und Umweltsiegeln – unter Beachtung von Energieeffizienz, Ressourcenvermeidung und Reduzierung von CO2-Emmissionen – im Rahmen des Vergaberechts gesteuert und zukünftig noch stärker bei innerbetrieblichen Wirtschaftlichkeitsuntersuchungen berücksichtigt.",4,1.0,0.0
232d,2021,"Zusammen mit unseren Geschäftspartnern fördern wir beispielsweise entwaldungs- und umwandlungsfreie Lieferketten, indem wir FSC- oder PEFC-zertifizierte Rohstoffe einkaufen. Mit diesen Zertifizierungen sorgen wir für mehr Transparenz in den Lieferketten und unterstützen die nachhaltige Produktion von Agrarrohstoffen. Mit unseren Kunden arbeiten wir eng zusammen, um die Menge an zertifiziertem und nachhaltigem Vlies und Zellstoff zu erhöhen.",Im Berichtsjahr konnten wir die Einkaufsmenge an zertifiziertem Vlies und Zellulose auf knapp 44 % erhöhen.,4,1.0,0.0
1d,2021,"Im Unternehmen trägt die Geschäftsleitung die Verantwortung für das systematische Nachhaltigkeitsmanagement sowie für das Einhalten rechtlicher Vorgaben. Ein eigenes CSR-Team betreibt die Weiterentwicklung, die Maßnahmenerstellung sowie die Koordination der Umsetzung des Nachhaltigkeitsmanagements und berichtet regelmäßig der Geschäftsleitung. Die einzelnen Abteilungsverantwortlichen stimmen die notwendigen Nachhaltigkeits-Maßnahmen mit den Mitarbeitenden ab, um die Sensibilität für das Thema Nachhaltigkeit, die Wahrnehmung der Eigenverantwortung und die Motivation der Belegschaft zu erhöhen.",Durch regelmäßige interne Audits werden Nachhaltigkeitsthemen und deren Umsetzung analysiert und kontrolliert.,5,0.6666666667,0.0
58d,2021,"Gemeinsam mit dem zentralen Nachhaltigkeitsteam überwacht das Steering Board den Fortschritt und die Effizienz der Nachhaltigkeitsmaßnahmen, und treibt Themen weiter voran. Für jeden Kompetenzbereich gibt es eine eigene „Task Force“ Nachhaltigkeit, beispielsweise für den Bereich Design, Projektmanagement, Produktion, Logistik, Einkauf, externe Kommunikation oder Messbarkeit der Kampagnen. Diese „Task Forces“ entwickeln Ideen und Vorschläge, wie man ökologische und soziale Themen in ihren Bereich integrieren könnte, und berichten regelmäßig an das Nachhaltigkeitsteam und das Green Board.","Zudem gibt es operative Projektteams, die das Thema Nachhaltigkeit bei ihren jeweiligen Kunden thematisieren und vorantreiben.",5,0.5,0.1666666667
106d,2021,"Für die notwendige integrierte Betrachtung gibt es erste strategische Überlegungen zur Neuausrichtung dieser Position und Verlagerung in einen anderen Geschäftsbereich, die geprüft werden und das Nachhaltigkeitsmanagement so weiterentwickelt werden soll. Die Definition, Bewertung und Durchführung der erforderlichen Maßnahmen zur Zielerreichung erfolgt in den einzelnen Bereichen und Abteilungen mit Unterstützung durch den Nachhaltigkeitsbeauftragten. Kontinuierlich werden die Nachhaltigkeitsziele hinsichtlich Erreichbarkeit und Zielpfad geprüft und ggf. den aktuellen Anforderungen angepasst.","Die Einführung eines Umweltmanagementsystems gemäß ISO 14001 und EMAS-Verordnung befindet sich in Planung, was in Abhängigkeit der strategischen Neuausrichtung neu bewertet wird.",5,0.3333333333,0.0
147d,2021,"Der Fokus unserer Audits liegt jedoch darin, aktuelle Problemstellungen gemeinsam zu diskutieren und geeignete Verbesserungsmaßnahmen zu definieren. Kommunikation und Information sind wesentliche Elemente unseres Managementsystems. Ziele, Maßnahmen, Verantwortlichkeiten, Termine und begleitende Dokumente werden im Intranet der [ORG] verwaltet und sind im gesamten Unternehmen jederzeit verfügbar.","Jährlich erstellen wir eine Umweltbilanz, in der alle relevanten eingehenden Energie- und Stoffströme (Input) den ausgehenden (Output) gegenübergestellt werden, und bewerten diese über geeignete Kennzahlen.",6,1.0,0.0
195d,2021,"Abgeleitet aus dem im Genossenschaftsgesetz verankerten Förderauftrag handeln wir seit jeher nachhaltig. Unsere Geschäftstätigkeit ist konsequent an den Interessen unserer Mitglieder und Kunden ausgerichtet und auf eine dauerhafte, nachhaltige und werteorientiert-partnerschaftliche Zusammenarbeit angelegt. Hier werden wir geleitet von unserer Vision „Stark für die Menschen, stark für die Region“.",Unsere Prozesse werden durch konsequentes Prozessmanagement ständig optimiert.,6,0.6666666667,0.0
100d,2021,"Die definierten Ziele sowie die zur Zielerreichung definierten Maßnahmen sind in einer Balanced Scorecard (BSC) verankert. Diese BSC wird regelmäßig überprüft, aktualisiert und sowohl den Mitarbeitenden als auch dem Verwaltungsrat vorgelegt. Für jede einzelne strategische Zielsetzung haben wir ein innovatives Konzept zur Umsetzung entwickelt.",Die [ORG] hat zudem bereits im Jahr 2012 eine Ethikrichtlinie verabschiedet und im August 2018 überarbeitet.,6,1.0,0.0
188d,2021,Die nachhaltigkeitsbezogenen Leistungsindikatoren der [ORG] werden in den Jahren 2022 und 2023 näher systematisiert. Hintergrund ist die erforderliche Differenzierung zwischen den internen Prozessen und den externen Angeboten und Projekten der [ORG]. In Kriterium 12 Ressourcenmanagement werden z.B. die externen Angebote und Projekte der [ORG] beschrieben.,Die Kriterien 14 und 16 sowie 20 beziehen sich dagegen auf interne Prozesse.,7,0.3333333333,0.3333333333
