__label__premise	Dies ist eine echt gefährliche Situation.	8652
__label__non-arg	Warum wird er nicht fortgeführt?	6855
__label__premise	An der Ecke Heussallee stehen zudem Metallpoller auf der Radspur.	6175
__label__premise	Der Fußgängerverkehr muss auf den daneben liegenden Weg direkt an der Uferkante verwiesen werden.	6892
__label__premise	In Gegenrichtung ist die Gefahrensituation noch ausgeprägter.	6263
__label__premise	Wenn mensch von der Hüttenstr. in die Liebigstr. fährt, gibt es nach der Kreuzung keine Möglichkeit auf den Radweg der Liebigstr. zu kommen.	12049
__label__mpos	Steinweg bis Auf dem Hügel zur Fahrradstraße (Vorfahrt!) machen.	1819
__label__mpos	Weniger Schlaglöcher!	13867
__label__mpos	Radfahrerachse Neue Linner Straße stärken	13911
__label__premise	Schlecht sichtbare Schutzgitter	8424
__label__premise	Radfahren in der Stadt macht plötzlich Spaß, man fühlt sich sicher und hat durch die konstante Nutzung der Straße eine deutlich bessere Fahrbahn zur Verfügung.	6065
__label__premise	Viele Pferdeäpfel auf dem Radweg Filder Straße	17422
__label__premise	Hindernis durch Poller, die keinen Sinn ergeben!	172
__label__mpos	Übergang Radweg auf Straße zum Bürgersteig verbessern (Engstelle)	11185
__label__premise	Es fehlt ein Radweg auf der Oskar Jäger Str. Richtung Gürtel.	12459
__label__premise	Einbahnstrasse eigentlich für Radfahrer offen aber...	1672
__label__mpos	Bitte auffüllen.	10436
__label__premise	Absenkung der Bordsteinkante ungenügend und/oder Anschrägung für Radfahrer fehlt.	2384
__label__non-arg	Das geht auch kürzer.	7379
__label__mpos	Der Radweg sollte vom Bahnübergang Weberstraße bis zum Kaiserplatz erheblich verbreitert werden.	2226
__label__premise	Eine Hälfte ist glatt asphaltiert und die andere Hälfte plattiert.	7472
__label__premise	Die Ampeln am Endnicher Ei sind manchmal (nicht immer, es gibt wohl mindestens zwei unterschiedliche Schaltprogramme) sehr Farradunfreundlich geschaltet.	5077
__label__premise	Diese Ampel wird nicht nur von mir genutzt, um auf den Radweg der Äusseren Kanalstrasse Richtung Ossendorf zu kommen.	12713
__label__premise	Tägliche Staus auf der A57, daher auch mehr Verkehrsaufkommen an Vennikel vorbei.	17800
__label__premise	Für einen Radfahrer ist bei vielen Törchen erst sehr spät zusehen ob eine dort ein Fußgänger ist.	6559
__label__premise	Der Lahnweg ist jedoch eine Anliegerstraße und darf gar nicht so durchfahren werden.	10302
__label__premise	Sehr viele Autos fahren jedoch auch aus der nicht freigegebenen Richtung ein.	2357
__label__premise	3. Ewig lange Wartezeiten bei rot, nicht zeit- oder verkehrsgesteuerte Ampeln und die KVB muss auch nicht immer Vorfahrt haben.	12423
__label__non-arg	Das geht besser	8048
__label__mpos	Die Wälle und Strassen innerhalb der Wälle, mit Ausnahme der St. Anton-Strasse als Nadelöhr und zum erreichen der Parkhäuser entlang dieser Strasse, sollten für den KfZ-Verkehr komplett gesperrt werden.	15104
__label__premise	Auf der Margaretastraße ist ein kleines Stück Radstreifen, der einfach endet.	13402
__label__mpos	Hier müsste zumindest bergauf ein Radweg angelegt werden, um das hohe Gefahrenpotential für Radfahrer zu entschärfen.	4846
__label__premise	Die Situation für Radfahrer auf der Filder Str./Diegardtstr. ist extrem gefährlich, v.a. für die vielen Kinder die hier zum Gymnasium Filder Benden oder den anderen Schulen in der Stadt fahren.	17190
__label__premise	Einfahrt versperrt	6922
__label__premise	Die Radwegefuhrt an der Filder Straße über die Zubringerstraße zu den Tennisplätzen ist gepflastert und nicht deutlich gekennzeichnet.	16965
__label__premise	Hier ist es für Fußgänger und Radfahrer und damit auch für Autofahrer sehr gefährlich.	13461
__label__mpos	Andere Städte machen es vor: Münster und Freiburg haben schöne Fahrradparkhäuser an ihren Bahnhöfen - das sollte Bonn doch auch schaffen!	1268
__label__premise	Manchmal kann man nur bis zur Mitte fahren, dann kommt eine Bahn und man hat eigentlich mit dem Rad nicht genügend Platz zum Warten.	12805
__label__premise	Die Nachfrageentwicklung war so groß, dass dort aktuell sogar weitere 1.200 doppelstöckige Fahrradständer neben der Radstation errichtet werden, siehe https://goo.gl/mNi59J	5875
__label__premise	Es ist schön und notwendig, dass wir Radler viele Einbahnstrassen in beide Richtungen nutzen können.	12850
__label__premise	Insbesondere auch wegen der verstärkten Wohnbebauung am Butzweilerhof gehört die Rochusstr. für eine zunehmende Zahl von Kindern zum Schulweg.	12257
__label__mpos	breitere Radwege	11084
__label__premise	Wahrscheinlich verursacht von Baumwurzeln	9517
__label__premise	Dies führt zu Konflikten mit den Passanten, die aus der U-Bahn kommen oder an der Bushaltestelle warten.	1936
__label__non-arg	Wir alle wollen doch den stationären Handel stärken, oder?	14535
__label__premise	Tiefes Loch in der Straße	9226
__label__mpos	Damit Radfahrer von ihrem Recht, auf der Fahrbahn fahren zu dürfen, Gebrauch machen können ohne von den Autofahrern gemaßregelt zu werden, bedarf es der formalen Trennung der Richtungen und damit einhergehend einem Schutzstreifen für Radfahrer, die in Richtung Stadt unterwegs sind.	983
__label__mpos __label__premise	Die Zufahrt zur Autobahnmeisterei verfügt über eine eigene Kontaktschleife, diese sollte zur Steuerung der Fußgänger-und Fahrradfahrerampel am dem kombinierten Rad-Fußweg verwendet werden.	2451
__label__mpos	allgemein besseres Fahrradwegkonzept!	10890
__label__premise	Es fehlt eine sinnvolle Radverkehrsführung, die auch entsprechend ausgeschildert ist.	7410
__label__premise	Das Abtrennen eines Radweges von einer schon engen Straße ist fur alle Verkehrsteilnehmer eine schwierige Balance.	11419
__label__premise	Rechtsabiegende Autos können wegen Bewuchs schlecht Radler erkennen.	1211
__label__mpos	Es wäre schön, wenn auch die Weiherstraße (komplett oder zumindest von Franzstraße bis Maxstraße) als Fahrradstraße eingerichtet oder die Befahrung Richtung Maxstraße auf anderem Weg legalisiert werden könnte.	1083
__label__premise	Parkende Autos verengen die Straße zusätzlich, so dass die Radfahrer mit wenig Abstand überholt werden.	12461
__label__mpos	Und ein wenig Licht wäre auch nicht schlecht.	8948
__label__mpos	Das wäre eine echte Verbesserung (bitte mal selber ausprobieren und zur rush hour mit dem Rad stadteinwärts fahren)!	9658
__label__non-arg	Radverkehrsführung aus Schumannstr. in Richtung Kessenich	1711
__label__premise	Besonders auf dem Radweg an der Königswinterer Straße zwischen Ramersdorf und der Straße auf dem Grendt parken sehr viele KFZ mit zwei Rädern auf dem Radweg (in beiden Fahrtrichtungen), so dass der Radweg nicht vernüftig und sicher benutzt werden kann.	6631
__label__mpos	Nur wenn beides gewährleistet ist, steigen mehr Leute auf das Fahrrad um.	1353
__label__premise	Aktuell ist Krefeld komlett aufs Auto ausgerichtet - und es gibt TROTZDEM einen riesen Leerstand.	13801
__label__mpos	Breitere Radwege	10452
__label__mpos __label__premise	Ein Spiegel für Radfahrer umzusehen, ob Autos aus der Straße kommen, Autos fahren wie bei der Bendmannstr ohne zuschauen raus...	16766
__label__non-arg	Beleuchtung entlang des Radwegs nach Hangelar	9157
__label__premise	* Klare Beschriftung der Radfahrstecken - wenn z.b. auf der B56 Richtung Hangelar auf der Höhe Gartenstrasse plötzlich die Straße (wohl der Enge wegen) für Radfahrer gesperrt ist und der anliegende, schmale Fußgängerweg für Radfahrer nicht freigegeben wird.	8960
__label__mpos	- Ampelschaltungen für Fußgängerübergänge verlängern	14363
__label__non-arg	Das wäre für uns wirklich bitter, da wir Fahrradfahrer sind.	14780
__label__mpos	Warum ist die Schaltung dieser Fußgängerampel nicht mehr gleichzeitig mit der Grünphase für die Auto die die Straße Am Hof nutzen?	3277
__label__non-arg	Warum steht auf so einem Schild kein Ziel drauf ?	17776
__label__mpos	Provinzialstraße - Schutzstreifen weiter führen	8151
__label__mpos	Für all jene, die rücksichtslos an uns Fahrradfahrern vorbeifahren.	5636
__label__premise	Andere Richtung ist noch schlimmer.	8372
__label__premise	Es fehlt an Flächen für Radfahrer und Fußgänger.	1879
__label__premise	Der Kreisverkehr liegt auf dem Schulweg sehr vieler Kinder.	12649
__label__premise	Vorfahrt für Raser	17366
__label__mpos	Gegenüber (am Kreuzbau) wäre zusätzlicher Platz für eine bessere (überdachte) Lösung.	3537
__label__mpos	Die Stadt muss sich dringend um eine adäquate Lösung für alle Überquerer der Viktoriabrücke kümmern.	495
__label__premise	Kreuzungen mit Spielplätzen und Zuwegen aus Querstraßen schlecht einsehbar	7291
__label__premise	Der radweg entlang der bahmlinie ist zu schmal, insbesonder für Radfahrer mit Kinderanhänger.	2686
__label__premise	Fahrradweg am Rhein zu schmal,	10957
__label__mpos	Macht endlich die Rheinstraße zu, angefangen bei der Königsstraße hin zum Ostwall.	13841
__label__mpos	Mir wäre es ein Herzenswunsch, wenn die Stadt einen Masterplan für eine autofreie Innenstadt entwickelt.	14015
__label__premise	Allerdings ist dies kein glatter Übergang, sondern hier ist inbesondere auf den ersten Metern eine Kante, die man aufgrund der Bodenbeschaffenheit aber kaum erkennt.	3631
__label__mpos	Ein regelmäßiger Winterdienst auf den Radwegen entlang der Kölnstraße von Buschdorf bis zur Kreuzung Saarbrückener Straße/Schlesienstraße in Bonn wäre schön.	7111
__label__premise	Die (nicht vorhandene) Radverkehrsführung im gesamten Bereich Bahnhof-Vorplatz - Busbahnhof war bisher sehr schlecht.	7628
__label__mpos	-breiteren - Radweg	11775
__label__premise	Der einzige Unterschied zwischen den genannten Strukturen und einem echten Kreisverkehr ist also, dass die genannten runden Strukturen durch lokale mündliche Überlieferung als "Nicht-Kreisverkehre" gekennzeichnet sind.	13903
__label__premise	Es gibt keinen legalen Weg die Krezung in die Königswinterer Str. Richtung Oberkassel zu überqueren.	8367
__label__mpos	Auf den bestehenden Straßen wird der Autoverkehr zunehmend verlangsamt und abgebaut.	15560
__label__premise	Im erweiterten Kreuzungsbereich fehlen Abstellanlagen mit Anschließmöglichkeit (Bügel).	1765
__label__premise	Die gutachterlichen Vorschläge zur Erhöhung des Radverkehrsanteils sind sehr begrüßenswert, wenn auch zu einem großen Teil nicht wirklich neu.	14578
__label__mpos	Vorschlag: abwechselnd grün für Radfahrer und Autofahrer	7228
__label__non-arg	Ich hätte gerne eine Erläuterung zur separaten Fahrradampel: und zwar geht es um das Linksabbiegen an dieser Kreuzung.	1076
__label__mpos	Parkplätze in Fahrradstellplätze verwandeln	10233
__label__premise	Zig Geisterfahrer	7154
__label__premise	Das man nicht über den Kreisel/Aral-Tankstelle in den Lievelingsweg sondern über die Dorotheen-/Riegelerstraße fahren soll, ist hier mit der Radwegeführung auf die Dorotheenstraße geregelt.	7529
__label__mpos __label__premise	Radweg ist zu schmal / Wegfall einer Fahrspur zugunsten eines Radweges	7159
__label__premise	Viele Radfahrer biegen derzeit, ohne die angebrachte Beschilderung zu beachten, links ab uns hoffen, dass der Gegenverkehr schon bremsen wird.	6165
__label__premise	Die StVO verbietet das Halten und Parken (z.B. mit PKWs) auf Geh- und Radwegen, Ausnahmen werden entsprechend beschildert.	1483
__label__premise	Er ist Teil eines Fernradnetzes und wird auch von Berufspendlern intensiv genutzt.	10082
__label__mpos	links abbiegen dürfen als Fahrradfahrer, wo Autos nur rechts dürfen.	11517
__label__non-arg	Man muss ja nicht das gesamte Kopfsteinpflaster ersetzen.	5759
__label__mpos	Beleuchtung für Radweg an den Gleisen	10114
__label__premise	Die Alternative Venusbergweg ist v.a. für Kinder deutlich gefährlicher im Berufsverkehr, weil dort dauernd von Autos gedrängelt und überholt wird, die dann aber unmittelbar vor den Überholten wieder stoppen müssen, weil Gegenverkehr kommt.	9812
__label__mpos	Kreuzungsüberquerung, Radweg für Linksabbieger	11819
__label__mpos	Daher sollten Pendler-Verbindungen neben Nahverbindungen (Fahrradstraßen, freigegebene Einbahnstraße, Einkaufsstraßen/Plätze) berücksichtigt werden.	12810
__label__non-arg	Sinn des Zählapparates	9840
__label__premise	Meckenheimer Allee ist sehr uneben	11200
__label__mpos	Radschnellweg Nordweg	7555
__label__premise	Gleiches gilt auch für den 5 Meter Raum an den Straßeneinmündungen in dem Bereich.	12999
__label__mpos	Offizielle Freigabe der Busspur	9133
__label__mpos	dann kann man ohne Umwege über die Kreuzung!	120
__label__premise	Nur wenn der Autofahrer selbst auf dem Radweg steht, kann er kommende Radfahrer sehen.	3497
__label__premise	Einen Fahrradweg gibt es auf dem Hohen Weg allerdings nicht.	16250
__label__premise	Möchte man bei der Ampelgeregelten Kreuzung von der Heerstraße kommend über die Kölnstraße gerade aus fahren, um ins Rosental zu gelangen, läuft man Gefahr, von den entgegenkommenden Autos überfahren zu werden.	9425
__label__non-arg	Über die Luftreinheit sollten Sie sich in klaren sein, dass Krefeld eine Industriestadt ist, mit entsprechenden Werken.	15032
__label__mpos	Überdachte Fahrradständer	5750
__label__non-arg	In Groningen (Niederlande) Realität.	6320
__label__premise	Wir Radfahrer sind dann meist gezwungen, den Autos auszuweichen und dies ist gefährlich und führt den Sinn eines Radweges ad absurdum.	12859
__label__premise	Solange es immer noch günstiger im Parkhaus ist, als mit dem ÖPNV in die Stadt zu fahren, wird man die Autos nicht aus der Stadt rausbekommen.	15169
__label__premise	Warum kommen wir nicht nach Krefeld ?	17813
__label__premise	Mülltonnen auf Fahrradwegen	16744
__label__premise	langanhaltende Schließungszeiten der Bahnschranken im Südstadtbereich machen ein Ausweichen über die Reuterbrücke notwendig.	6424
__label__mpos	Daher sollte in diesem Bereich der Gehweg baulich gegen Parken gesichert werden und der Radfahrstteifen mit Piktogrammen gepflastert werden.	7609
__label__mpos	Dies dürfte zur gefühlten Sicherheit beitragen und auf jeden Fall etwas Ordnung reinbringen.	8261
__label__premise	Da die Brücke zudem wohl zur Autobahn gehört bzw. das Land für diesen Übergang zuständig ist, kollidieren hier die Zuständigkeiten.	13186
__label__mpos	Ampeln für Fahrradfahrer freigeben	5258
__label__premise	An der Ecke Josefstr./Moses-Hess-Ufer führt der Radweg am Hilton entlang runter zum Rhein auf den letzten Metern wieder auf die Fahrbahn.	7027
__label__mpos	Keine neue(n) Umgehungsstraße(n), diese ziehen doch nur Autoverkehr an.	14171
__label__premise	Hier kommt es im Bereich der tiefsten Stelle immer wieder zu Gefahrensituationen.	9597
__label__premise	An dieser Stelle kommt es täglich zu gefährlichen Situationen für alle Straßenteilnehmer.	4268
__label__non-arg	Gute Idee!	5631
__label__premise	Leider passiert es hier regelmäßig, dass entgegenkommende Busse nicht rechts fahren, sondern mitten auf der Straße und so den Radfahrern oft weniger als einen Meter Platz lassen.	2990
__label__premise	Ich empfinde die kurze Variante aber auch als zu eng bei Begegnung mit Kfz.	3830
__label__premise	Ab dem Kreisel ist dann Radfahren auf der Fahrbahn ausdrücklich erlaubt (GEHweg mit Radfahrer frei)	3816
__label__premise	Bei Nässe bilden sich Pfützen, die mit Wasser und Schlamm gefüllt sind.	5449
__label__non-arg	Sehr geehrter Herr [Name entfernt], zunächst möchten wir uns sehr bedanken, dass es das Projekt "Promenade" hier in krefeld gibt!	14758
__label__premise	In Kopenhagen sind es 23 Euro pro Einwohner.	2984
__label__mpos	2. Spiegel in den unübersichtlichen Kurven anbringen.	2427
__label__non-arg	Straßen hinter Hauptbahnhof	7746
__label__premise	Der Sportpark Nord wird täglich von vielen Sportlern per Rad angefahren.	1939
__label__mpos	Kaiserstraße Pflege und Verkehrskontrollen bzgl. sehr junger eigenständiger Verkehrsteilnehmer	6241
__label__premise	Fahrradfahren in Bonn macht keinen Spaß sondern kostet sinnlose Nerven!	681
