id;description;C2A
1095898717115217;Ich habe Mitleid mit den Kindern. Jeder Mensch kommt unschuldig auf die Welt.;False
1064352826936473;Leider war es brandstiftung aber ich gehe von einem versicherungsbetrug aus aber in die richtung denkt ka KEINER;False
1064133693625053;Eine Buchstabe und Satz ist unverständlich, kommt nicht häufig vor: bei A??uch in Sachsen.;False
982701875101569;Ramon De La Perez und du hoffentlich auch bald raus aus Deutschland!;False
882692735102484;Da war bestimmt wieder Pegida Schuld, wie in Dresden. Wann merken die eigentlich, das nur die kriminellen kommen;False
1010439585661131;Wir haben es hier mit dem größten Verarschunsprogramm der Weltgeschichte zu tun. Wenn Frau Clinton Präsidentin der USA wird, wird die Ernte eingefahren. Den sie hat als Außenministerin im Interesse des internationalen Finanzkapitals das Chaos im Mittleren und Nahen Osten angeschoben. Jetzt macht sich bemerkbar, das Frau Merkel, ihre Regierung, sogar die ganze politische Elite in diesem Lande mit der Entwicklung überfordert, ja sogar hllflos ist.;False
876249555746802;"Der Chef der Arbeitsagentur mit seinen 4.5 Millonen gezählten arbeitslosen Fachkräften und bestimmt nochmal soviel nicht mitgezählten weil aus der Statistik rausgedrängten Fachkräften lässt diese bei längerer Arbeitslosigkeit als ""unvermittelbar"" bezeichnen, wieso sollten qualfizierte Ausländer  ( ohne perfekte Spreachkenntnisse zumeist ) ""vermittelbar"" an die gleiche Klientel, die nörgelnde Wirtschaft, sein ?!";False
1038675712837518;haben sie.;False
1134726699899085;Warum....? Ich hab die nicht eingeladen...lern du doch mal einen Rentner persönlich kennen der harz4 Rente kriegt oder geh mal in die Suppenküchen und Tafeln...;True
855023947869363;Noch zwei Plätze frei für MVGIDA am 26.01. in Schwerin;False
946639888707768;München wird ein zweites Oslo;False
1152513364787085;Wie war das mit dem Grundgesetz, was wir täglich um die Ohren gehauen bekommen?;False
991505754221181;"An die die sich Freuen das Flüchtlinge zu uns kommen ihr werdet noch sehen was ihr davon habt . Keine Rente , steigende Steuern usw. 
Weil Deutschland pleite ist";False
855027864535638;Wenn es in einer Klasse mit drittklässlern  20 Türken und nur 2 deutsche Kinder gibt ist es kein Wunder wenn die beiden kein richtiges deutsch mehr sprechen.;False
1063714493666973;Iris Frühling na Gott sei Dank! Aber der Trend geht nach unten. Denn diese Regierung sorgt schon dafür! Darum wähle ich die AfD, damit die Kinder und Familienpolitik oberste Priorität hat. Die kleinste Keimzelle eines Staates ist die Familie!;False
855868784451546;Ja...sonntag und montag..;False
876642089040882;Das ist die selbe Gutmenschen scheisse wie die anderen über den Islam und Asyl reden.;False
855056677866090;"Herbert Grönemeyer …(2003)
… Sänger und Schauspieler, hat die Neigung der Deutschen kritisiert, ihr Land „runterzureden“ und in Depressionen zu verfallen. Die Bundesrepublik sei vielmehr ein faszinierendes Land mit grandiosen Startbedingungen, „egal, wie blind die Politiker sind“, sagte Grönemeyer am Donnerstagabend vor Journalisten in Wolfsburg anlässlich seiner Tournee „Mensch“. Die Politiker „sind nur unsere Angestellten“, sagte er. Die Bürger selbst hätten die Verantwortung, eine moderne Demokratie zu gestalten.";False
946601715378252;Huch...das JA München erwartet Arbeit...echte Arbeit, unglaublich!! Da würde mir auch schlecht werden!;False
1035560899815666;Efe Zehir,die dumme Nazinummer zieht nicht mehr und wenn du ein Fünkchen Verstand hättest würdest du erkennen das dies Unsinn ist. Bei so viele Leuten solltest du Beten das sie keine Nazis sind ansonsten wärt ihr schon draußen.;False
1152536641451424;"""auch nur""? wohl eher ausschließlich!";False
991241050914318;Ich hab kein Bild...kein Ton;False
989188311119592;Wen zum Geier interessiert Kanada?;False
855504431154648;77;False
882746038430487;"Was soll das ....der Marokkaner wurde nicht umgebracht....sondern er hatte eine Infektion und ist an einer Lungenembolie gestorben
Warum muss wenn hier ein Flüchtling stirbt....erst die Schuldigen gesucht.....oder es wird gleich wieder auf rechtsradikal gewittert.....ist doch bekloppt..so wird noch mehr Hass geschürt
Außerdem seid wann ist ein Marokaner ein Flüchtling.....das ist mir neu.....entweder hat der was ausgefressen in sein Land....oder weis der Geier.....

Zum Anschluss noch....( ist mir auch egal wenn man mich dann als Braun beschimpft....obwohl ich es nicht bin)......ich bin der Meinung das es langsam reicht mit den ganzen Asylers.....unser Land wird hier beschissen müssen immer mehr aufnehmen....sollen immer mehr bezahlen.....Beispiel die anmahnung von den Griechen das die pfänden wollen.....obwohl wir schon längst unsere Schuld bezahlt haben
Aber weh wenn der Deutsche sich mal wehrt dann heißt es ""du böser Deutscher...du Nazi""......
Und unsere Regierung....was machen die.....mich kotzt das hier langsam alles an";False
985477264824030;Ganz in Familie. Einfach wunderbar. Als ob wir 20000 uns alle kennen.;False
1035980803107009;Ups da Is es passiert, da hab ich mich doch tatsächlich beim Anblick dieses Beitrags bekotzt !!! Hupsi;False
1013807478657675;Übrigens, wer, wie oben geschehen, ethnopluralistische Videos teilt, muss es auch aushalten, als rassistisch bezeichnet zu werden.;False
1065845263453896;Ja genau.... damit sie besser über unsere korrupte Regierung aufgeklärt werden......;False
862094447162313;http://www.politikversagen.de/artikel/dr-alfons-proebstl-55-pegida-wida;False
960924357279321;"Mach was dagegen. Von ""Nichts"" kommt ""Nichts""";True
876268342411590;you cannot sell ancestral land for cosmopolitan or other new fashion, without the consensus of existing and future generations. It is just a waiste of people time and money, people have better things to do in life than having to protest against irresponsible public servants.;False
862014677170290;Das hat irgendwas mit Borderline zu tun. Die wollen sich selbst zerstören. Aber alle anderen sollen auch sterben.;False
1044222652282824;Solitarität mit Frau;True
1010236555681434;Rudi Krieg Ja, dem ist so. Aber deshalb sind die Flüchtlinge, die genau vor dem IS Fliehen immer noch Menschen.;False
855026477869110;oh es wird sich schon noch rausstellen,wer hier ein Dummkopf ist,Frau Gerken!;False
1057128164325606;Meyer Stefan Ja der Arme muss alleine zurück :);False
888080761230348;NPD, ja das passt, die sind wirklich rechtsextrem;False
945425082162582;"NEWS

POLITIK: 

Frauke PETRY ist mit 60 % neue AfD-Vorsitzende ++++++
Das wird die AfD spalten. ??

Und tschüss Bernd.";False
982687975102959;Die Zeche zahlt der Bundesbürger und jeder Befürworter der Asylpolitik wird bald erfahren das das was die Regierung macht mehr als schlecht ist.;False
1012673015437788;Die größte Terrorserie auf deutschem Boden, mit den meisten Opfern wurde in den vergangenen fünfundzwanzig Jahren nicht durch Islamisten sondern durch den sogenannten Nationalsozialistischen Untergrund (NSU) verübt!;False
1105564186148670;Es wird Zeit sich dem Bau neuer Moscheen massiv entgegenzustellen. Es gibt schon viel zu viele dieser Brutstätten der Gewalt und des Terrors. Moscheen haben in Deutschland nichts zu suchen. Ich wüste kein islamisches Land, wo unendlich viele christliche Kirchen gebaut werden bzw.. deren Bau gefördert wird. Es ist für mich als Deutschen und als Christ nicht hinnehmbar und eine widerwärtige Provokation, wenn in Deutschland Moscheen gebaut werden. Man sollte diesen Tempeln der Gewalt den Kampf ansagen.;True
985366054835151;Sachsenspiegel eben sagt 5000. Ja genau;False
876248949080196;Wie schädlich sind Arbeitsagenturen? 95 % die dort sitzen sind überflüssig, die meisten von ihnen sind schlecht ausgebildet! Deshalb sind die Sozialgerichte, auch überlastet.;False
1012900568748366;Das verstehe ich jetzt nicht-----was hat er die armen Flüchtlinge????;False
1043681942336895;DEUTSCHLAND  die NEUE ZONE --Rechtsfreie Europazone--  Auf die STRASSE gegen diese PSEUDODEMOKRATIE  gegen rotrotgrüne Terroristen und Schmarotzer;True
946619198709837;Na klar. Es gibt nur einen Weg. Deutsche sollten um die Wette gebären. Tun sie aber nicht...;True
982688581769565;Sobald sie nicht bekommen was sie wollen nehmen Sie es sich mit Gewalt. War ja klar. Wer weis ob nicht schon alles zu spät ist!;False
855024891202602;gut , gefällt mir ,Gänsehaut Video ...;False
883324065039351;Wenn das mal nicht NSU war...;False
1111614775543611;Gruesse aus Holland;False
1010638008974622;Finde ich Gut, Fangen wir mal an: Saudi Arabien , Katar , Türkei , Israel , USA , Deutschland , usw usw;False
1007237229314700;Der Steinmeier muß ja einen höheren IQ haben als ein feuchtes Toastbrot. Da sehen ja die letzten 2000 Jahre ganz anders aus, wenn man unterstellt das Kriegsparteien eigene Interessen haben. Mit dieser Hypothese könnte Steinmeier der wichtigste Politiker und Visionär aller Zeiten werden! So ein Genie könnte in der freien Wirtschaft locker ein Bruttogehalt von 900 € nach Hause bringen! Was haben wir für ein Glück.;False
855034317868326;"Ich hatte die groben Fakten schon gestern geschrieben und das es einen Pressesperrvermerk bis heute früh gab ist ebenfalls bekannt. Da wird es am Montag wieder ""Lügenpresse"" hageln und die können sich nichtmal darüber beschweren, weil es die Wahrheit ist.";False
946634062041684;Wenn die auf dem Mittelmeer von der Marine aufgesammelt werden, sollte man die gleich wieder nach Afrika zurück bringen und nicht nach Europa;True
1105407976164291;Es wird in Dresden keine Ahmadiyya Moschee geben, das wird sowas von nach hinten losgehen! Selbst die Stubenhocker und die Schlafschafe werden durch so eine Aktion hell wach werden, die geplante Dresdner Mosche wird noch mehr Leute mobilisieren und auch die Ziele der Moslems (das kreuz zerbrechen, die welt islamisch machen) werden in den Mittelpunkt rücken, daher finde ich es gut! Es wird ein ganz großes Thema und im Zuge von islamischen Terroranschlägen, den Sex Attacken auf unsere Frauen durch illegal eingereiste Moselms und so weiter wird den Islam als das bloßstelllen was er ist, nämliche ein hasserfüllter, faschistoider Todeskult! PS. So, Mauermörder-Stasi-Kahane  und Maas mit den hohen Absatzschuhen jetzt könnt ihr löschen!;False
1012980712073685;Und das schreibt ein bezahlter Volksverhetzer und STASI Mitarbeiter wie DU einer bist ? ……..  =D =D =D..;False
945409585497465;Ich versteh den harald. Lichtaus Domprobst Dresden gleich gefolgt von kostenloser Stromlieferung an linksfaschisten und ihre scheinasylanten. und das alles und noch vielmehr im namen der christenheit. ist noch gar nicht lange her. Aus dieser sicht versteh ich seine abneigung;False
1007129875992102;how much naive europe can be?????do u know any thing about muslims that u wanna host them???? im arab christian who lives in arab country and know how they think.they wont integrate in europe.they wanna overcome europe and spread their religion.the most of the immigrant came to look for job.u must save your country.dont say im racist .im telling u the truth of these people;True
1095910247114064;Terroristen;False
861964387175319;Das war ne ernste frage :) was ist eigentlich euer ziel?;False
855036074534817;"Gänsehautfeeling.......tolles Video!!!
I?Pegida";False
1063660390339050;"Wo es am ""Dunkelrötesten"" ist sind die meisten Ausländer, es ist einfach so.";False
882796605092097;"Tunesien und Marokko sind ""Flüchtlingskinder""??? Wow .... Wann kommen Flüchtlinge aus der Schweiz zu uns??";False
874452922593132;"""Der Islam"" oder ""Der is´ lahm"" oder was? https://www.youtube.com/watch?v=_upSXNB7gm0";False
862041743834250;Weniger ist mehr? Schwachsinn;False
855033831201708;Gänsehaut pur, sehr schönes Video.....;False
888153961223028;"man muss unterscheiden zwischen waahlen und wahlen.
die departements- und kantonalwahlen sind wahlen, bei denen lokale kandidaten, oft seit jahrzehnten jedem buerger persoenlich bekannt, nicht so sehr fuer ihr programm, als eben auch fuer ihre lokale popularitaet gewaehlt werden.
der FN hatte bis heute einen einzigen cantonalabgeordneten.
die neuen kandidaten sind dem volk weitgehend unbekannt.
zumal wurden die departements- und cantonalregeln kuerzlich geaendert und es weiss noch niemand, wie die neuen regeln funktionieren, dies ist noch nicht definitiv veroeffentlicht.
es herrschte also eine grosse unsicherheit.
und trotzdem sind uns mindestens vier kantone, vielleicht mehr, im ersten wahlgang zugefallen und es werden naechsten sonntag noch viele andere FN waehlen.
fuer ein departement wird es nicht reichen.
aber eine starke FN-vertretung in den cantonen kann die politik der departementale beeinflussen, blockieren.
ok, es war nicht der von einigen erhoffte erdrutschsieg.
aber die nr 2 der partei, philippot, sagte heute abend auf bfm-tv, wir haben schon jetzt mehr gewonnen als wir noch vor kurzer zeit hoffen konnten.
die UMP hat ""gewonnen"". aber die PS ist jetzt klar nur noch die dritte partei frankreichs.
DAS ist der eigentliche sieg. das volk hat begriffen. das vok wird bald den mut aufbringen, den FN an die erste stelle zu setzen.";False
1065259763512446;Find ich klasse...????????;False
982733315098425;Das ist ja Wahnsinn und das soll bei uns ins Land nein danke;False
1152531061451982;Wie im Sozialismus.;False
855580131147078;klar s. frings, da könnten sie wenigsten mit teilnehmerzahlen prahlen.;False
983090995062657;"Hallöchen! Hier eine Stellungnahme der ungarischen Botschaft zu den gestrigen Geschehnissen! Genau so wie mein Freund es berichtet hat! Wir wissen also, dass die Medien lügen

https://www.facebook.com/BotschaftUngarn/posts/899648653448734";False
855277731177318;"Hallo lieber Freunde PEGIDA aus Deutschland ! Zuerst Möchte ich euch gratulieren für euren Kampf gegen die Islamisierung. Mein Name ist Pierre Renversez. Ich bin Belgier und ich spreche französisch. Seit 14 Jahre führe ich den Kampf gegen die Islamisierung von Belgien und dafür habe ich eine Offizielle Assoziation gegründet : NONALI (das heißt Nein zur Islamisierung). Seit eine Woche habe ich PEGIDA im französischsprachigen Teil von Belgien gegründet. Es nennt sich PEGIDA Wallonie-Bruxelles. Unsere erste Demonstration wurde leider abgesagt wegen der Risiken von Attentaten in Belgien. Aber es macht nichts, wir werden weiter versuchen... Ich brauche eure Hilfe ! Könntet ihr den ""Gefällt Mir"" Knopf für unsere PEGINA Seite drücken ? Und wenn ihr noch ein bisschen Zeit habt könnt ihr auch dasselbe für unsere Seite NONALI tun. Vielen Dank und macht weiter ! Wir müssen gewinnen weil keine andere Wahl haben... 
Pierre Renversez 
Unsere PEGIDA Seite : 
https://www.facebook.com/pages/Pegida-Wallonie-Bruxelles/832382266818003?ref=ts&fref=ts 
Unsere NONALI Seite : 
https://www.facebook.com/pages/Association-Nonali/726562964057901?ref=hl";True
