id;description;DBO
982735131764910;die nächsten Wahlen ? Derzeit wird das neue Auländerwahlrecht zusammengemerkelt.. frisches Wahlvieh für 2017 ... Merkel muss JETZT abtreten.. es mussten schon andere für viel weniger gehen ..;criticism
1389352165119086592;Ich werde das Gefühl nicht los, dass die linksgrünen Faschisten der #Merkel Regierung, Terroristen der #Antifa über Stiftungen finanzieren.   Ich kann es leider nicht belegen.  Die #Gruenen totalitären Faschisten dürfen auf keinen Fall an die Macht!  #hartaberfair Merkel  #Impfen;agitation
1111331908905231;Sollen sie alle nach Saudi-Arabien aber da will sie keiner von ihren glaubensbrüdern!!;nothing
1012671508771272;"Ich dachte, Sie verkaufen Sprengstoffkapseln zum Einnehmen 
Rezeptfrei ;)";nothing
960952977276459;"Auf mich wirkte der Beitrag wie ein Theaterstück, voll die Inszenierung und wie immer - wird in auch nicht im geringsten Kritik am aktuellen System geäußert. Es scheint so, als würden es nur einige weniger intellektuelle Bürger sein, die im Internet ihren Frust unangemessene Weise darstellen.
Aber was ist mit den vielen anderen, die konstruktive Kritik äußern und ebenfalls nicht mit dem aktuellen Geschehen einverstanden sind? 

http://www.tagesschau.de/inland/kommentar-fluechtlinge-101.html";criticism
982649445106812;Ich wette, dass heute in Nachrichten gesagt wird: die Flüchtlinge wurden von der ungarischen Polizei provoziert...;nothing
1012235445481545;Schweineblut in alle Getränke und speisen unter mischen und dan öffentlich machen dan verhungern die;nothing
855057751199316;Zum aktuellen Tagesgeschehen hab ich mal ein kleines Bild gebastelt...;nothing
1043638935674529;Bikini und Badefreiheit sind ein Lackmustest: Die meisten westlichen Männer können eine Frau im Badeanzug schön finden, ohne aus der Rolle zu fallen. Viele Moslems auch, wenn sie das westliche Frauenbild akzeptiert haben. Wenn Frauen sich aber nicht mehr im Bikini ins Bad trauen, dann sind die Belästiger moslemischer Prägung dafür verantwortlich und die Frauen, die die Wurzel dieser neuen Form der Belästigung leugnen und aus ideologischen Gründen lieber alle Männer verdächtigen. Egal, wie man es dreht und wendet: Es hat eben doch etwas mit dem Islam zu tun. http://www.achgut.com/dadgdx/index.php/dadgd/article/die_badefarce_von_bornheim;nothing
1064312273607195;Ihr werdet Frau Merkel stürzen, Die Welt schaut auf euch .....super;subversive
1063510957020660;Sollen die sich doch alle gegenseitig abstechen......;nothing
1012943602077396;"Ja und ja.
Ihr hier sagt doch der Koran sei  eine ""Kriegsanleitung"" usw
Auch nimmt niemand den Koran wörtlich das geht auch schwer.
Wir wären nie aus dem Mittelalter rausgekommen ohne die arabischen Länder.";nothing
1038658182839271;Wundert Dich das, dass man hier nichts verlauten lässt?;nothing
945900362115054;"Nun dann habe ich dieses ""am Ende wird niemandem etwas passieren"" falsch ausgelegt. Verzeih. Ich bin froh, denn es spricht für einen Sinn von Gerechtigkeit. Ich möchte eine Romanfigur eines von mir geschätzten Autors zitieren, zumindest Sinngemäß.

""Als ich eines schönen Tages an einem Fluß spazieren ging entdeckte ich eine Ottermutter mit Ihren Jungen. Ein reizender Anblick. Doch noch während ich zuschaute tauchte die Mutter unter und kam mit einem dicken Lachs wieder hervor, den Sie auf einen halb im Wasser liegenden Baumstamm schleppte. Als Sie Ihn fraß, während er natürlich noch lebte, brach sein Körper auf, und ich erinnere mich bis zum heutigen Tag an die herrlich rosige Farbe seines Rogens, als er heraus quoll, sehr zur Freude der kleinen Babyotter, ... Eines der Wunder der Natur meine Herren, eine Mutter mit ihren Kindern frißt sich an einer Mutter und Ihren Kindern satt. In diesem Moment wurde mir das Böse zum ersten mal richtig bewußt. Es wohnt der Natur des Universums Inne. Jede Welt dreht sich in schmerzen. Falls es irgend ein übergeordnetes Wesen gibt, so sagte ich mir damals, obliegt es uns allen, uns Ihm gegenüber als moralisch überlegen zu erweißen.""

Jesus sagte. ""Mein Reich ist nicht von dieser Welt"" und Johannes 19  ""Wäret ihr von der Welt, so hätte die Welt das Ihre lieb. Weil ihr aber nicht von der Welt seid, sondern ich euch aus der Welt erwählt habe, darum hasst euch die Welt.""

Gottes Reich ist nicht von dieser Welt, und es obliegt uns, uns in Ihr zu behaupten und unseren Rechten Sinn zu bewahren. Das heißt unsere Lieben und nächsten mit unserer ganzen Kraft zu schützen. Die Welt ist Grausam, und verzeiht keine Fehler, moralisch zu handeln heißt nicht naiv durch die Welt zu gehen oder darauf zu verzichten zu Sühnen. Es heißt das zu tun was man für richtig hält ohne Grausam zu sein oder zu schickanieren. Aber genau das ist es was *wir* erleiden, hier am konkreten Beispiel, der besorgten Bürger, die Mißstände bekämpfen, aber durch Söldner, noch dazu fremde, nieder gerungen werden sollen.";nothing
935386609833096;Bin dafür...;nothing
1111612065543882;Wow die Ossies haben es einfach drauf. Und eines Tages wird man Euch Danke sagen für Euer Engagement.;nothing
982714895100267;"Sehr geehrte Freunde der Pegida   Ich war heute auf einer Veranstaltung zur Flüchtlingsunterbringung in unserer Gemeinde . Komisches Gefühl , unter lauter Gutmenschen zu sitzen.  Fakt war , dass jetzt statt im Landkreis versprochenen 1600 Imigranten  2100 allein dieses Jahr kommen sollen . Auch wurde die Aussage gemacht , dass zur Zeit keiner Abgelehnten ! in seine Heimat abgeschoben wird . Lediglich Abschiebungen in andere europäische Länder soll es ganz vereinzelt geben. Habt Ihr gehört : ES wird keiner Abgeschoben !!!!!!!!!!   Als dann noch der Pfaffe gekommen ist um für die ""armen Flüchtlinge"" zu werben , musste ich den Saal verlassen sonst hätte ich heute Nacht nicht mehr schlafen können .";nothing
1055754277796328;Was ist denn Ihrer Meinung nach der richtige Umgang mit den Flüchtlingen - insbesondere jenen, die aus Kriegsgebieten kommen? Denn dass diese in ihre Heimat zurückgeschickt werden, ist vermutlich auch nicht in Ihrem Interesse. Worin besteht unsere Nationalkultur? Und inwiefern glauben Sie, dass diese ausgelöscht und nicht nur verändert wird?;nothing
1013557335349356;Tja, das ist ne klassische Entscheidungsgabel - aus der Nummer kommen die rot-grün benachteiligten Bildungsprekarianer nicht mehr raus!! 3:-);nothing
876327089072382;Deutsche werden weniger, dafür Deutschland Bunter? Man kann wohl alles schön reden... eine schande!;nothing
888039281234496;Wir können noch so viel reden das macht keinen Sinn , es gibt nur eine Lösung dafür !gemeinsam gegen den Kapitalismus kämpfen ,und das nicht nur mit Worte sonder mit taten !!!!;subversive
1012386065466483;"Liebe Maria, Du sprichst deutsch ? Das ist bei der Aneinanderreihung von Worten, die alle klein, und fast alle falsch geschrieben sind, nicht zu erkennen.
Merke: Satzzeichen sind notwendig, den Text zu strukturieren.
Mir ""föllt"" dazu nichts ein.";nothing
1134129349958820;Wir wollen keinen Flüchtlinge als Nachbar. Ist das so schwer zu verstehen. Frau mutti islam.;criticism
1095908203780935;Berlin: Junge Frau wird von Afrikanern bedroht - und keiner keiner will ihr helfen https://www.unzensuriert.at/content/0020441-Berlin-Junge-Frau-wird-von-Afrikanern-bedroht-und-keiner-keiner-will-ihr-helfen;nothing
982659408439149;Alloha Snackbar... Ich brech zusammen ??????;nothing
1134361356602286;frau merkel wenn man sie als sprecherin der invasoren kennengelernt hat reicht das vollkommen aus um zu wissen wer uns die ganze scheiße eingebrockt hat, also bitte keine empfehlungen ausgerechnet von ihnen. nein danke;criticism
876252979079793;Die Schuldigen sind ja wohl ganz klar und sowas von eindeutig die Politiker.  Diese phänomenale Regierung Deutschlands.  Zum kotzen ist das alles.;criticism
1065824590122630;Die Herren Politiker sind in den abwarten Modus gewechselt: Wenn erst mal die nächsten 8-10 Milionen muslimische Einwanderer angekommen sind ist es irrelvant was die Altbevölkerung Denkt! Der Nannystaat der für den Bürger denkt und handelt;criticism
876299635741794;Bundesregierung Hand aufs Herz , andere Eure Arbeit machen lassen um selber nicht als Buhmann dazustehen, ist doch toll.;criticism
982644665107290;könnte man auch mit einer Heuschreckenplage in Australien vergleichen;nothing
985394018165688;"Hi, man liest gar nichts mehr von Gegendemonstranten. Haben die aufgegeben, oder wieviele waren da zum ""Nazis"" schreien???";nothing
945829658788791;und die Flut ist noch lange nicht zu Ende .aber unser Deutschland i5 ja voller toleranter Gutmenschen??;nothing
1055121777859578;Es sind 60 Mio. Menschen auf der Flucht wenn nur ein paar Prozent von denen und die Afrikaner die auf gepackten Koffern sitzen zu uns kommen, heisst es Game Over!;nothing
855001781204913;Muhahaha;nothing
876286949076396;vorallem ist das net schädlich sondern gut kommt wenigstens weniger rein von denn sogenannten fachkräfte;nothing
966645046707252;Bravo Tatjana Festerling;nothing
855018761203215;Die werden auch Muslime bezahlt haben,die haben sich das Geld aber eingesteckt und sind daheim geblieben;nothing
982674041771019;Ein Hoch auf Ungarn;nothing
982663545105402;Sind das etwa die neuen Fachkräfte für uns, wer hindert unsere Fachkräfte bei der Anreise :-);nothing
888009634570794;Die FN haben im Vergleich zu den letzten Wahlen nur unwesentlich zugelegt: http://www.sueddeutsche.de/politik/wahlen-in-frankreich-konservative-ump-klar-vor-dem-front-national-1.2405905;nothing
1056995137672242;"Ich denke, wenn die ersten Unruhen hier anfangen, werden Asylforderer zu Zehntausenden oder zu Hunderttausenden Deutschland den Rücken kehren!  Besonders dann, wenn wir ausgeblutet sind und es finanziell nichts mehr zu holen gibt.  
Manche Orientalische Christen, die hier weiter verfolgt werden, sind schon wieder auf der Flucht - von Deutschland weg.  Und das erfüllt mich mit Scham!";criticism
991237010914722;"Ihr seid Deutschland  
Einfach Hammer";nothing
854999421205149;BYE BYE  BYE HAHAHAH;nothing
1091879274183828;Wenn die Glücksritter kräftig mit zahlen , da brauchen wir fast nichts bezahlen . Die bringen unsere Land sehr viel Geld ei;nothing
982707045101052;Na klar... Flüchtlinge, geflohen vor Terror und Gewalt.;nothing
1390687749041270784;@AGelisf @reitschuster Ich würde mich freuen, wenn alle Querdenker und sonstige Extremisten auswandern würden.;nothing
1052404358131320;Sehr gut;nothing
982692971769126;"Die ""armen traumatisierten Flüchtlinge"" machen Rabatz,nicht zu fassen! Gibt immer noch Leute die glauben das sie sich bei uns integrieren und ja sooo gerne arbeiten möchten bei uns????????????????";nothing
1106438562727899;sagt ihnen abitur etwas?? Und akzeptieren muss ich ich gar nix!! Und auswandern??? Kein kommentar!! Und wenn sie eine schule besucht haben, akönnen sie den bericht doch lesen, oder!! Dann können sie vielleicht erahnen was mich stört--aber ne, ich glaub nicht!! Also, ich hab meine meinung und jeder andere kann seine haben!!;nothing
1038626206175802;Über 500 Anzeigen in Köln. Von den anderen Städten wird nichts mehr berichtet. Soll da wieder was verschwiegen werden?;criticism
1557;Man sollte alle AfDler erschlagen oder vergasen! Die sind es nicht wert zu Leben! So nun bin ich gespannt ob ich i gesperrt werde! Lach mich weg!;nothing
882956635076094;Nun wißt Ihr, was Euch beim nächsten Stadtfest erwartet... am besten nur mit Schutzkleidung gehen... tolle Freiheit!;nothing
991276874244069;Knüppelvoll der Platz <3 meeegaaaaa!!!!!!;nothing
1134074799964275;Ich sehe die immer wenn sie laufen zum Geld ?? hohlen,  das reicht mir schon.;nothing
982686565103100;wer sich über die sitten an der ungarischen grenze beschwert, darf gern mal ungeladen in nordkorea vorbeischaun...;nothing
1111320828906339;Dann am besten Alkohol Sperre auf den Karten;nothing
883015605070197;http://www.volksstimme.de/nachrichten/magdeburg/1439109_Bis-Ende-des-Jahres-rund-980-Unterkuenfte-noetig.html;nothing
1010195939018829;Doch Marion...es wird sich vieles ändern. Aber ich fürchte zum Nachteil........;nothing
982666348438455;http://news-flash.ml/und-es-faengt-an-is-flagge-wird-gehitzt-in-deutschland;nothing
960884717283285;"ich lese keine presse und höre keine nachrichten mehr ;) .. außer hier auf FB";nothing
966728560032234;[@GRP] --- Oh! Pegida zeigt sich mal von der hübschen Seite.;nothing
985464198158670;Schau WhatsApp;nothing
1111856508852771;https://www.youtube.com/watch?v=xQOV_zAOYXk&feature=youtu.be;nothing
1069126653125757;"Im übrigen hatte ich auf einen Post geantwortet der nun verschwunden ist.....? Hier ein Link zu dieser linken Seite 
Meiner Meinung nach ein Fake  von ungebildeten Kindern die gern mal dem Schwesterchen unter den Rock greifen möchte.";nothing
855055954532829;Leider, gerade bei solchen Sachen sollte man sich nicht kaufen lassen!;nothing
882717365100021;Tommy-Alexander Hillig;nothing
935356819836075;http://www.bild.de/news/vermischtes/auslaender-kriminalitaet-3354366.bild.html hier Statistik von 2007;nothing
1013087615396328;Handy spinnte. Danke Frau Wagner.  Es hat wenig Sinn hier mit den anderen zu reden man wird nur beleidigt...;nothing
1096024597102629;War auch in Ungarn letztes Jahr so....und Merkel hat sie reingelassen....nun sind sie da....leider wurden die Bilder nicht gezeigt....;criticism
1012235262148230;Er hieß schon immer so????;nothing
1056909927680763;Lächerlich;nothing
1010703478968075;Wie im Kindergarten!;nothing
1052926798079076;Ich bin gespannt, wenn es der Polizei mal zu viel wird mit der Gewalt von links und der mangelnden Unterstützung seitens der Politik!;criticism
1121958894509199;Danke für deinen kurzen und prägnanten Spruch. Ich klaue mir den mal und verwende ihn bei Gelegenheit weiter. :-);nothing
1134125543292534;Hääää, ich denke wir sollen eine Armlänge Abstand halten ?!!! Ich halte, davon abgesehen, meterweise Abstand !!!;nothing
1095900160448406;Das ist ja unglaublich was die sich erlauben, mir fehlen die Worte,????;nothing
982916158413474;Grenzverletzung wird bestraft die ungarische Behörde schützt nur ihr Land so ist es richtig wehr illegal einwandert muss auch die konziquensen spühren so machst der Army ja auch;nothing
1055456767826079;In 10-20 Jahren sind wir Minderheit im eigenen Land.;nothing
855645127807245;Dann müsste man ja mind. die Hälfter der Faschos hier sperren. Beleidigungen, Diskriminierungen und dummes Gewäsch kann alles belegt werden. :);nothing
1064113860293703;so lang hier in sachsen keine islamgelehrten praktizieren wird sachsen natürlich ganz oben sein im bildungsniveau.;nothing
1096129420425480;fordert PEGIDA nicht auch was? oh sorry aber ich dachte man müsste die Sachen schon gleich behandeln...;nothing
1035143329857423;Karlsruhe grüßt Dresden!;nothing
1391680216548925440;@IgorMatviyets @CDU Wer sich auf die üblen Hetzer von Antifa Zeckenbiss bezieht ist komplett lost.;nothing
882930078412083;Ich wohne in einem kleinen Dorf. Direkt neben uns sind im Oktober vorigen Jahres 5 Asylanten eingezogen. Natürlich nur junge Männer und keine Frau.Und die wohnen nicht in einer Wohnung sondern in einem 1 Familien Haus. Auch das Oelauto kam, dass sie ja nicht kalt kriegen, telefonieren natürlich mit Smartphone. Du ackerst dir einen ab und bekommst einen Tritt in den aller wertesten.Da platzt mir echt der Kragen.Niemand in unserer Nachbarschaft wurde gefragt,ob wir das so wollen.Sagst du was bist du Rechts. Aber das hat nichts damit zu tun.Soll man sich denn alles gefallen lassen?;nothing
1007134342658322;Der Herr Außenminister ist ein richtiger Fuchs möchte man meinen.....;nothing
855588257812932;Nein. Aber WIR SIND DAS VOLK ist anmaßend, weil es den Eindruck erweckt, Ihr würdet für das ganze Volk sprechen. Das tut Ihr nämlich nicht.;nothing
1733;Familie, Freunde & Bekannte dazu bewegen bei den kommenden Wahlen National zu wählen! #Merkelmussweg #Parteienblockmussweg#Islamisierung;subversive
1063686597003096;"Aha, gar nicht so blöd, der ""Schandfleck"" !  -  Seltsamerweise je roter(Tabelle) desto grüner(politisch) ...";nothing
